0	  33	2.2.3 Zugriff	       0.928	bert
0	  34	2.2.29  Dialog: Info[LE155]	       0.928	bert
0	  35	2.2.5.1.2 Tabellenspalten	       0.928	bert
0	  36	2.1.9 Herunterladen von[LE10] Anhängen	       0.926	bert
0	  37	2.2.9 Dialog: Fahrzeughistorie[LE94]	       0.926	bert
0	  38	2.2.1.1 Detailbereich allgemein	       0.924	bert
0	  39	2.2.18 Dialog: Auswertung Lebenslauf[LE115]	       0.924	bert
0	  40	1.2 Prozessbeschreibung	       0.921	bert
0	  41	5.3.2 Explizites Sperren	       0.920	bert
0	  42	2.2.11  Dialog: Reinen[LE97] E/E Auftrag zuordnen	       0.920	bert
0	  43	2.2.15  Dialog: Kurztest anzeigen	       0.919	bert
0	  44	5.1 Kommunikation und  Positionsabgleich zwischen PiT und der Auftragsverwaltung[LE179] zu Montageberichten[LE180]	       0.915	bert
0	  45	2.1.10 Filtern von Auswahllisten	       0.915	bert
0	  46	2.2.4 Synchronisierung	       0.915	bert
0	  47	2.2.5 E/E Auftragsverwaltung	       0.912	bert
0	  48	2.1.15 Spracheinstellung	       0.910	bert
0	  49	2.1.8 Export von Tabelleninhalten	       0.907	bert
0	  50	5.1.1 Richtung: PiT zu VEEMOS	       0.903	bert
0	  51	2.1.2 Filtern von Tabellen	       0.903	bert
0	  52	2.1.3 Sortieren von Tabellen	       0.902	bert
0	  53	1.1 Ausgangssituation	       0.902	bert
0	  54	2.1.7  Kopieren von Tabelleninhalten	       0.900	bert
0	  55	3.1.1 FO: User	       0.899	bert
0	  56	2.1.18 Datumsformat	       0.899	bert
0	  57	2.1.13 Tab-Reihenfolge	       0.899	bert
0	  58	2.1.5  Ein und Ausblenden von Tabellenspalten	       0.899	bert
0	  59	2.1.6 Benannte Sichten von Tabellen	       0.896	bert
0	  60	2.1.12  Enablement und Sichtbarkeit	       0.895	bert
0	  61	6 Glossar	       0.895	bert
0	  62	2.1.14 Internationalisierung	       0.895	bert
0	  63	2.2.5.3 Kopfbereich	       0.895	bert
0	  64	2.2.8  Dialog: Auftragsinhalte[LE93] übernehmen	       0.895	bert
0	  65	2.2.7.2 Dialog: Montagebericht bearbeiten & anzeigen	       0.895	bert
0	  66	2.1.11 Hilfe[LE11]	       0.894	bert
0	  67	2.1.1  Benutzerrechte	       0.891	bert
0	  68	2.1.4  Spaltenbreiten und -positionen in Tabellen	       0.889	bert
0	  69	5.3 Sperrkonzept	       0.887	bert
0	  70	5.3.1  Optimistisches Sperren	       0.883	bert
0	  71	2.1.17 Benutzereinstellungen	       0.883	bert
0	  72	2.2.28  Dialog: Baureihen zuordnen	       0.876	bert
0	  73	2.2 Oberflächen	       0.873	bert
0	  74	2.2.1 Master- und Detailbereich	       0.869	bert
0	  75	2.2.5.1 Filter	       0.868	bert
0	  76	2.1.19 FiNAS-Nummernformat	       0.866	bert
0	  77	2.1.20 E/E Auftrag-Nummernformat	       0.866	bert
0	  78	4 Externe Schnittstellen	       0.865	bert
0	  79	2.2.26  Dialog: Benutzer verwalten	       0.865	bert
0	  80	2.1 Generelle Anforderungen	       0.862	bert
0	  81	2.2.2 Allgemeine Dialoge	       0.860	bert
0	  82	2 Navigation und Dialogabläufe	       0.857	bert
0	  83	2.1.16 Auflösung und Fenstergröße	       0.857	bert
0	  84	5.1.2 Richtung: VEEMOS zu PiT	       0.850	bert
0	  85	2.2.7.1 Bereich Anhänge	       0.842	bert
0	  86	2.2.19  Dialog: FiNAS-Fahrzeugdatensätze anzeigen	       0.837	bert
0	  87	5.1.3 Paralleles Anlegen von Positionen	       0.825	bert
0	  88	5 Technische Aspekte[LE178]	       0.815	bert
0	  89	3.1.3 FO: Configuration	       0.795	bert
0	  90	2.2.5.4 Zugriffsberechtigung	       0.684	bert
1	   0	2.2.14 Dialog: Kurztest laden	       0.961	bert
1	   1	2.2.16 Dialog: Ausstattung laden	       0.961	bert
1	   2	2.2.5.2.1 Kontextmenü Navigationsbaum[LE26]	       0.960	bert
1	   3	2.2.22  Dialog: Messumfängekatalog[LE120]	       0.956	bert
1	   4	2.2.21  Dialog: Kontierungsverwaltung[LE119]	       0.956	bert
1	   5	2.2.5.3.1 Menüleiste	       0.955	bert
1	   6	2.2.5.2.2 Kontextmenü Masterbereich	       0.954	bert
1	   7	2.2.23  Dialog: Montageberichtskatalog[LE121]	       0.953	bert
1	   8	2.3.2  Prozess für einen Reinen E/E Auftrag auf Basis VEEMOS	       0.952	bert
1	   9	2.2.7  Dialog: (Reinen) E/E Auftrag[LE54] anlegen/bearbeiten	       0.951	bert
1	  10	2.2.5.3.2 Toolbar	       0.950	bert
1	  11	2.3.3  Prozess für Stornierung	       0.950	bert
1	  12	2.2.5.5 E/E Auftragsverwaltung Mastertabelle	       0.949	bert
1	  13	2.2.25  Dialog: Massenbearbeitung[LE135] von Aufträgen	       0.949	bert
1	  14	2.2.5.1.1 Navigationsbaum	       0.948	bert
1	  15	2.2.17 Dialog: Ausstattung anzeigen	       0.947	bert
1	  16	5.2 Berechtigungskonzept	       0.947	bert
1	  17	2.3  Auftragstatus	       0.946	bert
1	  18	2.2.13  Dialog: (Neue) Meisterei anlegen/bearbeiten	       0.946	bert
1	  19	2.2.24 Dialog: Massenanlage[LE124] (reine) E/E Aufträge	       0.945	bert
1	  20	2.2.6 Offener Auftrag – Hinweismeldung	       0.945	bert
1	  21	2.3.5  Prozess bei diversen Zielzuständen	       0.944	bert
1	  22	2.2.7.2.1 Dialog: Montageberichtkatalog	       0.943	bert
1	  23	2.2.10 Dialog: Auftrag anzeigen[LE95]	       0.943	bert
1	  24	2.3.4  Prozess für Ablehung	       0.941	bert
1	  25	2.2.5.1.2 Tabellenspalten	       0.940	bert
1	  26	5.4.2 Auslöser „Zuständigkeitswechsel[LE185]“	       0.940	bert
1	  27	3.1.2 FO: AuthorizationProfile	       0.939	bert
1	  28	5.3.2 Explizites Sperren	       0.938	bert
1	  29	2.2.3 Zugriff	       0.937	bert
1	  30	2.2.12  Dialog: Zuordnung[LE98] HW/SW Umbaumeisterei	       0.937	bert
1	  31	5.5 Archivierungskonzept[LE187]	       0.935	bert
1	  32	2.2.1.1 Detailbereich allgemein	       0.935	bert
1	  33	2.1.9 Herunterladen von[LE10] Anhängen	       0.934	bert
1	  34	2.2.27  Dialog: Benutzer pflegen	       0.934	bert
1	  35	5.4.1 Auslöser[LE184] „Statuswechsel“ und „PIT Auftragseingang“	       0.932	bert
1	  36	1.2 Prozessbeschreibung	       0.932	bert
1	  37	2.3.1  Prozess für einen E/E Auftrag auf Basis PiT	       0.931	bert
1	  38	2.2.29  Dialog: Info[LE155]	       0.930	bert
1	  39	2.2.5.6  E/E Auftragsverwaltung Detailbereich[LE51]	       0.930	bert
1	  40	2.2.18 Dialog: Auswertung Lebenslauf[LE115]	       0.928	bert
1	  41	2.2.4 Synchronisierung	       0.927	bert
1	  42	2.2.9 Dialog: Fahrzeughistorie[LE94]	       0.926	bert
1	  43	5.1.1 Richtung: PiT zu VEEMOS	       0.925	bert
1	  44	5.1 Kommunikation und  Positionsabgleich zwischen PiT und der Auftragsverwaltung[LE179] zu Montageberichten[LE180]	       0.923	bert
1	  45	2.1.10 Filtern von Auswahllisten	       0.920	bert
1	  46	2.1.3 Sortieren von Tabellen	       0.920	bert
1	  47	2.1.15 Spracheinstellung	       0.919	bert
1	  48	2.2.15  Dialog: Kurztest anzeigen	       0.917	bert
1	  49	2.1.18 Datumsformat	       0.915	bert
1	  50	2.2.5 E/E Auftragsverwaltung	       0.913	bert
1	  51	2.1.8 Export von Tabelleninhalten	       0.910	bert
1	  52	2.2.11  Dialog: Reinen[LE97] E/E Auftrag zuordnen	       0.910	bert
1	  53	2.1.5  Ein und Ausblenden von Tabellenspalten	       0.909	bert
1	  54	2.1.7  Kopieren von Tabelleninhalten	       0.908	bert
1	  55	2.1.2 Filtern von Tabellen	       0.907	bert
1	  56	2.1.13 Tab-Reihenfolge	       0.905	bert
1	  57	2.1.11 Hilfe[LE11]	       0.904	bert
1	  58	2.1.12  Enablement und Sichtbarkeit	       0.903	bert
1	  59	3.1.1 FO: User	       0.900	bert
1	  60	2.1.6 Benannte Sichten von Tabellen	       0.899	bert
1	  61	2.1.4  Spaltenbreiten und -positionen in Tabellen	       0.893	bert
1	  62	1.1 Ausgangssituation	       0.892	bert
1	  63	2.2.5.3 Kopfbereich	       0.892	bert
1	  64	2.1.14 Internationalisierung	       0.891	bert
1	  65	2.2.7.2 Dialog: Montagebericht bearbeiten & anzeigen	       0.888	bert
1	  66	2.2.8  Dialog: Auftragsinhalte[LE93] übernehmen	       0.886	bert
1	  67	5.3 Sperrkonzept	       0.884	bert
1	  68	6 Glossar	       0.881	bert
1	  69	5.3.1  Optimistisches Sperren	       0.879	bert
1	  70	2.1.1  Benutzerrechte	       0.878	bert
1	  71	2.1.17 Benutzereinstellungen	       0.876	bert
1	  72	2.2.5.1 Filter	       0.873	bert
1	  73	4 Externe Schnittstellen	       0.869	bert
1	  74	5.1.2 Richtung: VEEMOS zu PiT	       0.866	bert
1	  75	2.2.28  Dialog: Baureihen zuordnen	       0.861	bert
1	  76	2.1 Generelle Anforderungen	       0.858	bert
1	  77	2.2.26  Dialog: Benutzer verwalten	       0.857	bert
1	  78	2.2 Oberflächen	       0.855	bert
1	  79	2.1.20 E/E Auftrag-Nummernformat	       0.852	bert
1	  80	2.2.2 Allgemeine Dialoge	       0.851	bert
1	  81	2.1.19 FiNAS-Nummernformat	       0.850	bert
1	  82	2 Navigation und Dialogabläufe	       0.848	bert
1	  83	2.2.1 Master- und Detailbereich	       0.843	bert
1	  84	2.1.16 Auflösung und Fenstergröße	       0.839	bert
1	  85	2.2.7.1 Bereich Anhänge	       0.832	bert
1	  86	5.1.3 Paralleles Anlegen von Positionen	       0.824	bert
1	  87	2.2.19  Dialog: FiNAS-Fahrzeugdatensätze anzeigen	       0.823	bert
1	  88	5 Technische Aspekte[LE178]	       0.812	bert
1	  89	3.1.3 FO: Configuration	       0.785	bert
1	  90	2.2.5.4 Zugriffsberechtigung	       0.663	bert
2	   0	2.2.14 Dialog: Kurztest laden	       0.961	bert
2	   1	2.2.7  Dialog: (Reinen) E/E Auftrag[LE54] anlegen/bearbeiten	       0.961	bert
2	   2	2.2.16 Dialog: Ausstattung laden	       0.960	bert
2	   3	2.2.5.5 E/E Auftragsverwaltung Mastertabelle	       0.959	bert
2	   4	2.2.5.3.1 Menüleiste	       0.956	bert
2	   5	2.2.5.2.2 Kontextmenü Masterbereich	       0.956	bert
2	   6	2.2.5.3.2 Toolbar	       0.956	bert
2	   7	2.2.22  Dialog: Messumfängekatalog[LE120]	       0.955	bert
2	   8	2.2.24 Dialog: Massenanlage[LE124] (reine) E/E Aufträge	       0.955	bert
2	   9	2.2.25  Dialog: Massenbearbeitung[LE135] von Aufträgen	       0.954	bert
2	  10	2.3.3  Prozess für Stornierung	       0.954	bert
2	  11	2.3.2  Prozess für einen Reinen E/E Auftrag auf Basis VEEMOS	       0.953	bert
2	  12	2.2.21  Dialog: Kontierungsverwaltung[LE119]	       0.952	bert
2	  13	3.1.2 FO: AuthorizationProfile	       0.951	bert
2	  14	5.4.2 Auslöser „Zuständigkeitswechsel[LE185]“	       0.951	bert
2	  15	2.3  Auftragstatus	       0.951	bert
2	  16	2.2.12  Dialog: Zuordnung[LE98] HW/SW Umbaumeisterei	       0.951	bert
2	  17	2.2.13  Dialog: (Neue) Meisterei anlegen/bearbeiten	       0.950	bert
2	  18	2.3.1  Prozess für einen E/E Auftrag auf Basis PiT	       0.950	bert
2	  19	2.3.4  Prozess für Ablehung	       0.950	bert
2	  20	2.3.5  Prozess bei diversen Zielzuständen	       0.949	bert
2	  21	2.2.23  Dialog: Montageberichtskatalog[LE121]	       0.948	bert
2	  22	2.2.10 Dialog: Auftrag anzeigen[LE95]	       0.947	bert
2	  23	5.5 Archivierungskonzept[LE187]	       0.945	bert
2	  24	2.2.5.2.1 Kontextmenü Navigationsbaum[LE26]	       0.944	bert
2	  25	2.2.27  Dialog: Benutzer pflegen	       0.942	bert
2	  26	2.2.29  Dialog: Info[LE155]	       0.942	bert
2	  27	2.2.17 Dialog: Ausstattung anzeigen	       0.942	bert
2	  28	2.2.3 Zugriff	       0.941	bert
2	  29	5.4.1 Auslöser[LE184] „Statuswechsel“ und „PIT Auftragseingang“	       0.941	bert
2	  30	2.2.6 Offener Auftrag – Hinweismeldung	       0.940	bert
2	  31	2.2.7.2.1 Dialog: Montageberichtkatalog	       0.939	bert
2	  32	2.2.5.1.1 Navigationsbaum	       0.939	bert
2	  33	2.2.5.6  E/E Auftragsverwaltung Detailbereich[LE51]	       0.939	bert
2	  34	2.2.9 Dialog: Fahrzeughistorie[LE94]	       0.937	bert
2	  35	2.2.18 Dialog: Auswertung Lebenslauf[LE115]	       0.935	bert
2	  36	2.2.5.1.2 Tabellenspalten	       0.935	bert
2	  37	2.2.11  Dialog: Reinen[LE97] E/E Auftrag zuordnen	       0.933	bert
2	  38	2.2.1.1 Detailbereich allgemein	       0.932	bert
2	  39	2.2.15  Dialog: Kurztest anzeigen	       0.930	bert
2	  40	2.2.4 Synchronisierung	       0.928	bert
2	  41	5.2 Berechtigungskonzept	       0.926	bert
2	  42	2.1.9 Herunterladen von[LE10] Anhängen	       0.926	bert
2	  43	5.3.2 Explizites Sperren	       0.925	bert
2	  44	2.1.15 Spracheinstellung	       0.923	bert
2	  45	2.2.5 E/E Auftragsverwaltung	       0.920	bert
2	  46	5.1 Kommunikation und  Positionsabgleich zwischen PiT und der Auftragsverwaltung[LE179] zu Montageberichten[LE180]	       0.920	bert
2	  47	1.2 Prozessbeschreibung	       0.920	bert
2	  48	2.2.7.2 Dialog: Montagebericht bearbeiten & anzeigen	       0.919	bert
2	  49	3.1.1 FO: User	       0.918	bert
2	  50	2.2.8  Dialog: Auftragsinhalte[LE93] übernehmen	       0.918	bert
2	  51	5.1.1 Richtung: PiT zu VEEMOS	       0.916	bert
2	  52	2.1.18 Datumsformat	       0.913	bert
2	  53	2.1.10 Filtern von Auswahllisten	       0.913	bert
2	  54	2.1.11 Hilfe[LE11]	       0.907	bert
2	  55	2.1.1  Benutzerrechte	       0.904	bert
2	  56	2.2.5.3 Kopfbereich	       0.904	bert
2	  57	2.1.3 Sortieren von Tabellen	       0.903	bert
2	  58	2.1.13 Tab-Reihenfolge	       0.902	bert
2	  59	6 Glossar	       0.900	bert
2	  60	2.1.2 Filtern von Tabellen	       0.897	bert
2	  61	2.1.12  Enablement und Sichtbarkeit	       0.897	bert
2	  62	1.1 Ausgangssituation	       0.896	bert
2	  63	2.1.14 Internationalisierung	       0.895	bert
2	  64	2.1.5  Ein und Ausblenden von Tabellenspalten	       0.895	bert
2	  65	2.1.8 Export von Tabelleninhalten	       0.894	bert
2	  66	2.1.7  Kopieren von Tabelleninhalten	       0.889	bert
2	  67	2.1.6 Benannte Sichten von Tabellen	       0.886	bert
2	  68	2.1.17 Benutzereinstellungen	       0.880	bert
2	  69	5.3 Sperrkonzept	       0.878	bert
2	  70	2.1.4  Spaltenbreiten und -positionen in Tabellen	       0.878	bert
2	  71	2.2.7.1 Bereich Anhänge	       0.875	bert
2	  72	5.3.1  Optimistisches Sperren	       0.875	bert
2	  73	2.2.26  Dialog: Benutzer verwalten	       0.875	bert
2	  74	2.2.5.1 Filter	       0.872	bert
2	  75	2.2.2 Allgemeine Dialoge	       0.871	bert
2	  76	2.2.1 Master- und Detailbereich	       0.871	bert
2	  77	2.2 Oberflächen	       0.868	bert
2	  78	5.1.2 Richtung: VEEMOS zu PiT	       0.867	bert
2	  79	2.2.28  Dialog: Baureihen zuordnen	       0.865	bert
2	  80	4 Externe Schnittstellen	       0.863	bert
2	  81	2.1.16 Auflösung und Fenstergröße	       0.863	bert
2	  82	2.2.19  Dialog: FiNAS-Fahrzeugdatensätze anzeigen	       0.861	bert
2	  83	2.1 Generelle Anforderungen	       0.856	bert
2	  84	2.1.20 E/E Auftrag-Nummernformat	       0.851	bert
2	  85	2.1.19 FiNAS-Nummernformat	       0.848	bert
2	  86	2 Navigation und Dialogabläufe	       0.845	bert
2	  87	5.1.3 Paralleles Anlegen von Positionen	       0.837	bert
2	  88	3.1.3 FO: Configuration	       0.828	bert
2	  89	5 Technische Aspekte[LE178]	       0.803	bert
2	  90	2.2.5.4 Zugriffsberechtigung	       0.724	bert
3	   0	2.3.1  Prozess für einen E/E Auftrag auf Basis PiT	       0.930	bert
3	   1	2.2.12  Dialog: Zuordnung[LE98] HW/SW Umbaumeisterei	       0.929	bert
3	   2	2.2.7  Dialog: (Reinen) E/E Auftrag[LE54] anlegen/bearbeiten	       0.928	bert
3	   3	2.2.7.2 Dialog: Montagebericht bearbeiten & anzeigen	       0.927	bert
3	   4	2.2.11  Dialog: Reinen[LE97] E/E Auftrag zuordnen	       0.927	bert
3	   5	2.2.8  Dialog: Auftragsinhalte[LE93] übernehmen	       0.926	bert
3	   6	2.2.24 Dialog: Massenanlage[LE124] (reine) E/E Aufträge	       0.926	bert
3	   7	2.2.5.3.2 Toolbar	       0.925	bert
3	   8	2.2.5.5 E/E Auftragsverwaltung Mastertabelle	       0.921	bert
3	   9	3.1.2 FO: AuthorizationProfile	       0.920	bert
3	  10	5.5 Archivierungskonzept[LE187]	       0.920	bert
3	  11	2.2.14 Dialog: Kurztest laden	       0.920	bert
3	  12	2.2.13  Dialog: (Neue) Meisterei anlegen/bearbeiten	       0.919	bert
3	  13	2.2.29  Dialog: Info[LE155]	       0.918	bert
3	  14	2.2.5.2.2 Kontextmenü Masterbereich	       0.917	bert
3	  15	2.2.16 Dialog: Ausstattung laden	       0.917	bert
3	  16	2.3.4  Prozess für Ablehung	       0.916	bert
3	  17	2.2.15  Dialog: Kurztest anzeigen	       0.915	bert
3	  18	2.2.5.3.1 Menüleiste	       0.914	bert
3	  19	5.4.2 Auslöser „Zuständigkeitswechsel[LE185]“	       0.913	bert
3	  20	2.2.27  Dialog: Benutzer pflegen	       0.912	bert
3	  21	2.2.25  Dialog: Massenbearbeitung[LE135] von Aufträgen	       0.912	bert
3	  22	2.2.5.6  E/E Auftragsverwaltung Detailbereich[LE51]	       0.910	bert
3	  23	2.3.2  Prozess für einen Reinen E/E Auftrag auf Basis VEEMOS	       0.909	bert
3	  24	2.3.3  Prozess für Stornierung	       0.909	bert
3	  25	2.2.9 Dialog: Fahrzeughistorie[LE94]	       0.909	bert
3	  26	2.2.7.1 Bereich Anhänge	       0.908	bert
3	  27	2.2.22  Dialog: Messumfängekatalog[LE120]	       0.907	bert
3	  28	2.1.1  Benutzerrechte	       0.907	bert
3	  29	2.2.17 Dialog: Ausstattung anzeigen	       0.906	bert
3	  30	3.1.1 FO: User	       0.905	bert
3	  31	2.2.21  Dialog: Kontierungsverwaltung[LE119]	       0.905	bert
3	  32	2.2.18 Dialog: Auswertung Lebenslauf[LE115]	       0.905	bert
3	  33	5.4.1 Auslöser[LE184] „Statuswechsel“ und „PIT Auftragseingang“	       0.903	bert
3	  34	2.2.10 Dialog: Auftrag anzeigen[LE95]	       0.903	bert
3	  35	2.2.19  Dialog: FiNAS-Fahrzeugdatensätze anzeigen	       0.900	bert
3	  36	2.2.3 Zugriff	       0.894	bert
3	  37	2.2.4 Synchronisierung	       0.894	bert
3	  38	2.3.5  Prozess bei diversen Zielzuständen	       0.890	bert
3	  39	2.2.23  Dialog: Montageberichtskatalog[LE121]	       0.890	bert
3	  40	2.3  Auftragstatus	       0.888	bert
3	  41	2.2.6 Offener Auftrag – Hinweismeldung	       0.886	bert
3	  42	2.2.5 E/E Auftragsverwaltung	       0.885	bert
3	  43	2.2.7.2.1 Dialog: Montageberichtkatalog	       0.880	bert
3	  44	2.2.5.2.1 Kontextmenü Navigationsbaum[LE26]	       0.879	bert
3	  45	3.1.3 FO: Configuration	       0.877	bert
3	  46	2.1.11 Hilfe[LE11]	       0.875	bert
3	  47	6 Glossar	       0.873	bert
3	  48	2.2.5.1.2 Tabellenspalten	       0.870	bert
3	  49	2.2.5.1.1 Navigationsbaum	       0.868	bert
3	  50	5.2 Berechtigungskonzept	       0.866	bert
3	  51	2.2.5.3 Kopfbereich	       0.865	bert
3	  52	2.1.15 Spracheinstellung	       0.865	bert
3	  53	5.1 Kommunikation und  Positionsabgleich zwischen PiT und der Auftragsverwaltung[LE179] zu Montageberichten[LE180]	       0.863	bert
3	  54	2.1.9 Herunterladen von[LE10] Anhängen	       0.863	bert
3	  55	2.2.1.1 Detailbereich allgemein	       0.861	bert
3	  56	5.1.1 Richtung: PiT zu VEEMOS	       0.859	bert
3	  57	2.1.10 Filtern von Auswahllisten	       0.855	bert
3	  58	5.3.2 Explizites Sperren	       0.851	bert
3	  59	1.2 Prozessbeschreibung	       0.850	bert
3	  60	2.1.18 Datumsformat	       0.849	bert
3	  61	1.1 Ausgangssituation	       0.841	bert
3	  62	2.1.14 Internationalisierung	       0.840	bert
3	  63	2.1.8 Export von Tabelleninhalten	       0.840	bert
3	  64	2.1.13 Tab-Reihenfolge	       0.839	bert
3	  65	2.1.3 Sortieren von Tabellen	       0.839	bert
3	  66	2.1.2 Filtern von Tabellen	       0.838	bert
3	  67	2.2.1 Master- und Detailbereich	       0.838	bert
3	  68	2.2.26  Dialog: Benutzer verwalten	       0.836	bert
3	  69	2.1.17 Benutzereinstellungen	       0.833	bert
3	  70	2.1.12  Enablement und Sichtbarkeit	       0.832	bert
3	  71	2.1.5  Ein und Ausblenden von Tabellenspalten	       0.830	bert
3	  72	2.2.2 Allgemeine Dialoge	       0.829	bert
3	  73	2.1.6 Benannte Sichten von Tabellen	       0.827	bert
3	  74	2.1.16 Auflösung und Fenstergröße	       0.823	bert
3	  75	2.2.5.1 Filter	       0.822	bert
3	  76	5.3.1  Optimistisches Sperren	       0.822	bert
3	  77	2.1.7  Kopieren von Tabelleninhalten	       0.822	bert
3	  78	2.2 Oberflächen	       0.821	bert
3	  79	2.2.28  Dialog: Baureihen zuordnen	       0.821	bert
3	  80	2.1.4  Spaltenbreiten und -positionen in Tabellen	       0.818	bert
3	  81	2.1 Generelle Anforderungen	       0.816	bert
3	  82	2.2.5.4 Zugriffsberechtigung	       0.806	bert
3	  83	5.1.2 Richtung: VEEMOS zu PiT	       0.802	bert
3	  84	5.3 Sperrkonzept	       0.801	bert
3	  85	4 Externe Schnittstellen	       0.800	bert
3	  86	2.1.20 E/E Auftrag-Nummernformat	       0.799	bert
3	  87	2.1.19 FiNAS-Nummernformat	       0.794	bert
3	  88	5.1.3 Paralleles Anlegen von Positionen	       0.776	bert
3	  89	2 Navigation und Dialogabläufe	       0.775	bert
3	  90	5 Technische Aspekte[LE178]	       0.734	bert
4	   0	2.3.1  Prozess für einen E/E Auftrag auf Basis PiT	       0.944	bert
4	   1	2.2.7.2 Dialog: Montagebericht bearbeiten & anzeigen	       0.941	bert
4	   2	2.2.7  Dialog: (Reinen) E/E Auftrag[LE54] anlegen/bearbeiten	       0.939	bert
4	   3	2.2.12  Dialog: Zuordnung[LE98] HW/SW Umbaumeisterei	       0.939	bert
4	   4	2.2.11  Dialog: Reinen[LE97] E/E Auftrag zuordnen	       0.938	bert
4	   5	2.2.24 Dialog: Massenanlage[LE124] (reine) E/E Aufträge	       0.936	bert
4	   6	3.1.2 FO: AuthorizationProfile	       0.936	bert
4	   7	2.2.5.3.2 Toolbar	       0.934	bert
4	   8	2.2.8  Dialog: Auftragsinhalte[LE93] übernehmen	       0.934	bert
4	   9	2.2.13  Dialog: (Neue) Meisterei anlegen/bearbeiten	       0.933	bert
4	  10	2.2.5.5 E/E Auftragsverwaltung Mastertabelle	       0.932	bert
4	  11	2.3.4  Prozess für Ablehung	       0.930	bert
4	  12	2.2.5.2.2 Kontextmenü Masterbereich	       0.930	bert
4	  13	5.5 Archivierungskonzept[LE187]	       0.929	bert
4	  14	2.2.5.3.1 Menüleiste	       0.927	bert
4	  15	2.2.14 Dialog: Kurztest laden	       0.927	bert
4	  16	2.2.27  Dialog: Benutzer pflegen	       0.927	bert
4	  17	5.4.2 Auslöser „Zuständigkeitswechsel[LE185]“	       0.926	bert
4	  18	2.2.29  Dialog: Info[LE155]	       0.926	bert
4	  19	2.3.3  Prozess für Stornierung	       0.925	bert
4	  20	2.2.25  Dialog: Massenbearbeitung[LE135] von Aufträgen	       0.925	bert
4	  21	2.2.5.6  E/E Auftragsverwaltung Detailbereich[LE51]	       0.924	bert
4	  22	2.2.16 Dialog: Ausstattung laden	       0.924	bert
4	  23	2.2.15  Dialog: Kurztest anzeigen	       0.922	bert
4	  24	2.3.2  Prozess für einen Reinen E/E Auftrag auf Basis VEEMOS	       0.921	bert
4	  25	3.1.1 FO: User	       0.920	bert
4	  26	2.2.7.1 Bereich Anhänge	       0.919	bert
4	  27	2.2.21  Dialog: Kontierungsverwaltung[LE119]	       0.919	bert
4	  28	2.2.22  Dialog: Messumfängekatalog[LE120]	       0.918	bert
4	  29	5.4.1 Auslöser[LE184] „Statuswechsel“ und „PIT Auftragseingang“	       0.918	bert
4	  30	2.2.10 Dialog: Auftrag anzeigen[LE95]	       0.917	bert
4	  31	2.1.1  Benutzerrechte	       0.916	bert
4	  32	2.2.18 Dialog: Auswertung Lebenslauf[LE115]	       0.916	bert
